6581732;50000;
6581728;50000;
6581729;50000;
6581730;50000;
6581731;50000;
6581724;50000;
6581725;50000;
6581726;50000;
6581727;50000;
6581721;50000;
6581722;50000;
6581723;50000;
6894440;50000;
6894433;50000;
6894432;50000;
6894435;50000;
6894434;50000;
6894437;50000;
6894436;50000;
6894439;50000;
6894438;50000;
6894429;50000;
6894431;50000;
6894430;50000;
6879634;1000;
6225999;1000;
6225998;1000;
6225997;1000;
6225996;1000;
6225995;1000;
6225994;1000;
6225993;1000;
6225990;1000;
6225989;1000;
6225988;1000;
6815817;1000;
6815906;1000;
6816248;1000;
6816163;1000;
6816584;1000;
6816586;1000;
6816588;1000;
6816590;1000;
6816580;1000;
6816582;1000;
6816592;1000;
6816594;1000;
6816596;1000;
6816598;1000;
6816552;1000;
6816554;1000;
6816556;1000;
6816558;1000;
6816546;1000;
6816548;1000;
6816550;1000;
6816560;1000;
6816562;1000;
6816564;1000;
6554632;1000;
6522275;1000;
6522273;1000;
6522283;1000;
6522287;1000;
6522285;1000;
6522291;1000;
6522289;1000;
6522295;1000;
6522293;1000;
6653317;1000;
6587968;1000;
6587969;1000;
6653520;1000;
6653529;1000;
6587941;1000;
6587942;1000;
6587943;1000;
6587948;1000;
6587949;1000;
6587950;1000;
6587951;1000;
6587944;1000;
6587945;1000;
6587946;1000;
6587947;1000;
6587958;1000;
6587959;1000;
6587952;1000;
6587964;1000;
6587965;1000;
6587966;1000;
6587967;1000;
6587960;1000;
6587961;1000;
6587962;1000;
6587963;1000;
6817441;1000;
6817645;1000;
6490098;1000;
6621077;1000;
6490313;1000;
6817955;1000;
6818155;1000;
6818065;1000;
6490396;1000;
6163034;1000;
6687259;1000;
6556634;1000;
6261855;1000;
6261854;1000;
6261853;1000;
6261852;1000;
6261851;1000;
6261850;1000;
6261849;1000;
6261848;1000;
6261847;1000;
6261887;1000;
6261886;1000;
6261885;1000;
6261884;1000;
6261883;1000;
6261875;1000;
6261874;1000;
6261873;1000;
6261872;1000;
6261871;1000;
6261870;1000;
6261869;1000;
6261868;1000;
6261867;1000;
6261866;1000;
6261865;1000;
6261864;1000;
6261858;1000;
6261857;1000;
6261856;1000;
6818871;1000;
6261962;1000;
6261961;1000;
6261960;1000;
6261959;1000;
6261958;1000;
6261957;1000;
6261956;1000;
6261955;1000;
6261954;1000;
6261953;1000;
6261952;1000;
6262013;1000;
6262012;1000;
6262011;1000;
6262010;1000;
6262009;1000;
6262008;1000;
6262007;1000;
6262006;1000;
6262005;1000;
6262004;1000;
6262003;1000;
6262002;1000;
6261996;1000;
6261995;1000;
6261994;1000;
6261993;1000;
6261992;1000;
6261991;1000;
6261990;1000;
6261989;1000;
6261988;1000;
6261987;1000;
6261909;1000;
6261908;1000;
6261907;1000;
6261906;1000;
6261905;1000;
6261904;1000;
6261903;1000;
6261902;1000;
6261901;1000;
6261900;1000;
6261899;1000;
6261898;1000;
6261892;1000;
6261891;1000;
6261890;1000;
6261889;1000;
6261888;1000;
6261951;1000;
6261945;1000;
6261944;1000;
6261943;1000;
6261942;1000;
6261941;1000;
6261940;1000;
6261939;1000;
6261938;1000;
6818950;1000;
6261937;1000;
6261936;1000;
6261935;1000;
6261934;1000;
6262111;1000;
6262110;1000;
6262109;1000;
6262108;1000;
6262107;1000;
6262106;1000;
6262098;1000;
6262097;1000;
6262096;1000;
6262095;1000;
6262094;1000;
6262093;1000;
6262092;1000;
6262091;1000;
6262090;1000;
6262089;1000;
6262088;1000;
6262087;1000;
6622591;1000;
6262143;1000;
6262142;1000;
6262141;1000;
6262140;1000;
6262115;1000;
6262114;1000;
6262113;1000;
6262112;1000;
6262030;1000;
6262029;1000;
6262028;1000;
6262027;1000;
6262026;1000;
6262025;1000;
6262024;1000;
6262023;1000;
6262022;1000;
6262021;1000;
6262020;1000;
6262019;1000;
6262064;1000;
6262063;1000;
6262062;1000;
6262061;1000;
6262060;1000;
6262059;1000;
6262058;1000;
6262057;1000;
6262056;1000;
6262055;1000;
6262054;1000;
6262053;1000;
6262234;1000;
6262233;1000;
6262232;1000;
6262231;1000;
6262230;1000;
6262229;1000;
6262228;1000;
6262227;1000;
6262226;1000;
6262225;1000;
6262224;1000;
6262223;1000;
6262217;1000;
6262216;1000;
6262215;1000;
6262214;1000;
6262213;1000;
6262212;1000;
6262211;1000;
6262210;1000;
6262209;1000;
6262208;1000;
6262268;1000;
6262267;1000;
6262266;1000;
6262265;1000;
6262264;1000;
6262263;1000;
6262262;1000;
6262261;1000;
6262260;1000;
6262259;1000;
6262258;1000;
6262257;1000;
6262175;1000;
6262174;1000;
6262173;1000;
6262172;1000;
6262166;1000;
6262165;1000;
6262164;1000;
6262163;1000;
6262162;1000;
6262161;1000;
6262160;1000;
6262159;1000;
6262158;1000;
6262157;1000;
6262156;1000;
6262155;1000;
6262149;1000;
6262148;1000;
6262147;1000;
6262146;1000;
6262145;1000;
6262144;1000;
6262207;1000;
6262206;1000;
6262183;1000;
6262182;1000;
6262181;1000;
6262180;1000;
6262179;1000;
6262178;1000;
6262177;1000;
6262176;1000;
6262367;1000;
6262366;1000;
6262365;1000;
6262364;1000;
6262363;1000;
6262362;1000;
6262361;1000;
6262355;1000;
6262354;1000;
6262353;1000;
6262352;1000;
6262351;1000;
6262350;1000;
6262349;1000;
6262348;1000;
6262347;1000;
6262346;1000;
6262345;1000;
6262344;1000;
6262399;1000;
6262398;1000;
6262397;1000;
6262396;1000;
6262395;1000;
6262389;1000;
6262388;1000;
6262387;1000;
6262386;1000;
6262385;1000;
6262384;1000;
6262383;1000;
6262382;1000;
6262381;1000;
6262380;1000;
6262379;1000;
6262378;1000;
6262372;1000;
6262371;1000;
6262370;1000;
6262369;1000;
6262368;1000;
6262303;1000;
6262302;1000;
6262301;1000;
6262300;1000;
6262299;1000;
6262298;1000;
6262297;1000;
6262296;1000;
6262295;1000;
6262294;1000;
6262293;1000;
6262287;1000;
6262286;1000;
6262285;1000;
6262284;1000;
6262283;1000;
6262282;1000;
6262281;1000;
6262280;1000;
6262279;1000;
6262278;1000;
6262277;1000;
6262276;1000;
6262304;1000;
6262474;1000;
6262473;1000;
6262472;1000;
6262471;1000;
6262470;1000;
6262469;1000;
6262468;1000;
6262467;1000;
6262466;1000;
6262465;1000;
6262464;1000;
6262527;1000;
6262526;1000;
6262525;1000;
6262524;1000;
6262523;1000;
6262522;1000;
6262431;1000;
6262423;1000;
6262422;1000;
6262421;1000;
6262420;1000;
6262419;1000;
6262418;1000;
6262417;1000;
6262416;1000;
6262415;1000;
6262414;1000;
6262406;1000;
6262405;1000;
6262404;1000;
6262403;1000;
6262402;1000;
6262401;1000;
6262400;1000;
6262463;1000;
6262440;1000;
6262439;1000;
6262438;1000;
6262437;1000;
6262436;1000;
6262435;1000;
6262434;1000;
6262433;1000;
6262432;1000;
6262616;1000;
6262615;1000;
6262614;1000;
6262613;1000;
6262612;1000;
6262611;1000;
6262610;1000;
6262609;1000;
6262608;1000;
6262607;1000;
6262599;1000;
6262598;1000;
6262597;1000;
6262596;1000;
6262595;1000;
6262594;1000;
6262593;1000;
6262592;1000;
6262655;1000;
6262654;1000;
6262653;1000;
6262652;1000;
6262651;1000;
6262650;1000;
6262649;1000;
6262648;1000;
6262647;1000;
6262646;1000;
6262638;1000;
6262637;1000;
6262636;1000;
6262635;1000;
6262634;1000;
6262633;1000;
6262632;1000;
6262631;1000;
6262630;1000;
6262629;1000;
6262628;1000;
6262627;1000;
6262559;1000;
6262558;1000;
6262557;1000;
6262556;1000;
6262531;1000;
6262530;1000;
6262529;1000;
6262528;1000;
6262591;1000;
6262590;1000;
6262589;1000;
6262588;1000;
6262565;1000;
6262564;1000;
6262563;1000;
6262562;1000;
6262561;1000;
6262560;1000;
6262751;1000;
6262750;1000;
6262749;1000;
6262748;1000;
6262747;1000;
6262741;1000;
6262740;1000;
6262739;1000;
6262738;1000;
6262737;1000;
6262736;1000;
6262735;1000;
6262734;1000;
6262733;1000;
6262732;1000;
6262731;1000;
6262730;1000;
6262777;1000;
6262776;1000;
6262775;1000;
6262774;1000;
6262773;1000;
6262772;1000;
6262771;1000;
6262770;1000;
6262769;1000;
6262768;1000;
6262767;1000;
6262766;1000;
6262758;1000;
6262757;1000;
6262756;1000;
6262755;1000;
6262754;1000;
6262753;1000;
6262752;1000;
6262676;1000;
6262675;1000;
6262674;1000;
6262673;1000;
6262672;1000;
6262671;1000;
6262670;1000;
6262669;1000;
6262668;1000;
6262667;1000;
6262666;1000;
6262665;1000;
6262657;1000;
6262656;1000;
6262879;1000;
6262878;1000;
6262877;1000;
6262876;1000;
6262875;1000;
6262874;1000;
6262911;1000;
6262910;1000;
6262909;1000;
6262908;1000;
6262907;1000;
6262906;1000;
6262883;1000;
6262882;1000;
6262881;1000;
6262880;1000;
6262811;1000;
6262810;1000;
6262809;1000;
6262808;1000;
6262807;1000;
6262806;1000;
6262805;1000;
6262804;1000;
6262803;1000;
6262802;1000;
6262794;1000;
6262793;1000;
6262792;1000;
6262791;1000;
6262790;1000;
6262789;1000;
6262788;1000;
6262787;1000;
6262786;1000;
6262785;1000;
6263002;1000;
6263001;1000;
6263000;1000;
6262999;1000;
6262998;1000;
6262997;1000;
6262996;1000;
6262995;1000;
6262994;1000;
6262993;1000;
6262985;1000;
6262984;1000;
6262983;1000;
6262982;1000;
6262981;1000;
6262980;1000;
6262979;1000;
6262978;1000;
6262977;1000;
6262976;1000;
6688964;1000;
6688965;1000;
6688962;1000;
6688963;1000;
6688960;1000;
6688961;1000;
6263019;1000;
6263018;1000;
6263017;1000;
6263016;1000;
6263015;1000;
6263014;1000;
6263013;1000;
6263012;1000;
6263011;1000;
6263010;1000;
6263009;1000;
6263008;1000;
6262943;1000;
6262942;1000;
6688942;1000;
6688943;1000;
6262934;1000;
6688940;1000;
6262933;1000;
6688941;1000;
6262932;1000;
6688938;1000;
6262931;1000;
6688939;1000;
6262930;1000;
6688936;1000;
6262929;1000;
6688937;1000;
6262928;1000;
6262927;1000;
6262926;1000;
6262925;1000;
6262924;1000;
6688946;1000;
6262923;1000;
6688947;1000;
6688944;1000;
6688945;1000;
6688958;1000;
6688959;1000;
6688956;1000;
6262917;1000;
6688957;1000;
6262916;1000;
6688954;1000;
6262915;1000;
6688955;1000;
6262914;1000;
6262913;1000;
6262912;1000;
6262975;1000;
6262974;1000;
6262968;1000;
6262967;1000;
6262966;1000;
6262965;1000;
6262964;1000;
6262963;1000;
6262962;1000;
6262961;1000;
6262960;1000;
6262959;1000;
6262958;1000;
6262957;1000;
6262951;1000;
6262950;1000;
6262949;1000;
6262948;1000;
6262947;1000;
6262946;1000;
6262945;1000;
6262944;1000;
6263071;1000;
6263070;1000;
6263069;1000;
6263068;1000;
6263067;1000;
6263066;1000;
6263065;1000;
6263064;1000;
6263063;1000;
6263072;1000;
6689212;1000;
6820421;1000;
6263519;1000;
6263518;1000;
6263517;1000;
6263516;1000;
6263515;1000;
6263514;1000;
6263513;1000;
6263512;1000;
6263511;1000;
6263510;1000;
6263509;1000;
6263503;1000;
6263502;1000;
6263501;1000;
6263500;1000;
6263499;1000;
6263498;1000;
6263497;1000;
6263496;1000;
6263495;1000;
6263494;1000;
6263551;1000;
6263550;1000;
6263549;1000;
6263548;1000;
6263547;1000;
6263546;1000;
6263545;1000;
6525642;1000;
6263520;1000;
6263455;1000;
6263454;1000;
6263446;1000;
6263445;1000;
6263444;1000;
6263443;1000;
6263442;1000;
6263441;1000;
6263440;1000;
6263439;1000;
6263438;1000;
6263437;1000;
6820539;1000;
6263436;1000;
6263435;1000;
6820529;1000;
6460033;1000;
6722178;1000;
6263465;1000;
6263464;1000;
6263463;1000;
6263462;1000;
6263461;1000;
6263460;1000;
6263459;1000;
6263458;1000;
6263457;1000;
6263456;1000;
6263628;1000;
6263627;1000;
6263626;1000;
6263625;1000;
6263624;1000;
6263623;1000;
6263622;1000;
6263621;1000;
6263620;1000;
6263619;1000;
6263618;1000;
6263617;1000;
6263662;1000;
6263661;1000;
6263660;1000;
6263659;1000;
6263658;1000;
6263657;1000;
6263656;1000;
6263655;1000;
6263654;1000;
6263653;1000;
6263652;1000;
6263651;1000;
6263583;1000;
6263582;1000;
6263581;1000;
6263573;1000;
6263572;1000;
6263571;1000;
6820645;1000;
6263570;1000;
6263569;1000;
6263568;1000;
6034188;1000;
6263567;1000;
6722359;1000;
6263566;1000;
6263565;1000;
6263564;1000;
6263563;1000;
6263562;1000;
6263556;1000;
6263555;1000;
6263554;1000;
6263553;1000;
6263552;1000;
6263609;1000;
6263608;1000;
6263607;1000;
6263606;1000;
6263605;1000;
6263604;1000;
6263603;1000;
6263602;1000;
6230833;1000;
6263601;1000;
6230832;1000;
6263600;1000;
6230831;1000;
6263599;1000;
6230830;1000;
6263598;1000;
6230829;1000;
6230828;1000;
6230827;1000;
6230826;1000;
6230825;1000;
6230824;1000;
6263592;1000;
6263591;1000;
6263590;1000;
6263589;1000;
6263588;1000;
6263587;1000;
6263586;1000;
6263585;1000;
6263584;1000;
6722438;1000;
6264063;1000;
6264062;1000;
6264061;1000;
6264060;1000;
6264059;1000;
6264058;1000;
6264057;1000;
6264056;1000;
6264055;1000;
6264054;1000;
6264046;1000;
6264045;1000;
6264044;1000;
6264043;1000;
6264042;1000;
6264041;1000;
6264040;1000;
6264039;1000;
6264038;1000;
6264037;1000;
6264036;1000;
6264035;1000;
6263967;1000;
6263957;1000;
6263956;1000;
6263955;1000;
6263954;1000;
6263953;1000;
6263952;1000;
6263951;1000;
6263950;1000;
6263949;1000;
6263948;1000;
6263993;1000;
6263992;1000;
6263991;1000;
6263990;1000;
6263989;1000;
6263988;1000;
6263987;1000;
6263986;1000;
6263985;1000;
6263984;1000;
6263983;1000;
6263982;1000;
6263976;1000;
6263975;1000;
6263974;1000;
6263973;1000;
6263972;1000;
6263971;1000;
6263970;1000;
6263969;1000;
6263968;1000;
6264154;1000;
6264153;1000;
6264152;1000;
6264151;1000;
6264150;1000;
6264149;1000;
6264148;1000;
6264147;1000;
6264146;1000;
6264145;1000;
6264144;1000;
6264143;1000;
6395219;1000;
6264173;1000;
6264172;1000;
6264171;1000;
6264170;1000;
6264169;1000;
6264168;1000;
6264167;1000;
6264166;1000;
6264165;1000;
6264164;1000;
5281051;1000;
5281052;1000;
5281053;1000;
6264082;1000;
6264081;1000;
6264080;1000;
6264079;1000;
6264078;1000;
6264077;1000;
6264076;1000;
6264075;1000;
6264074;1000;
6264073;1000;
6264065;1000;
6264064;1000;
6264121;1000;
6264120;1000;
6264119;1000;
6264118;1000;
6264117;1000;
6264116;1000;
6264115;1000;
6264114;1000;
6264113;1000;
6264112;1000;
6264111;1000;
6264110;1000;
6264287;1000;
6264286;1000;
6264285;1000;
6264277;1000;
6264276;1000;
6264275;1000;
6264274;1000;
6264273;1000;
6264272;1000;
6264271;1000;
6264270;1000;
6264269;1000;
6264268;1000;
6264260;1000;
6264259;1000;
6264258;1000;
6264257;1000;
6264256;1000;
6264319;1000;
6395340;1000;
6460885;1000;
6264294;1000;
6264293;1000;
6264292;1000;
6264291;1000;
6264290;1000;
6264289;1000;
6264288;1000;
6264223;1000;
6264222;1000;
6264221;1000;
6264220;1000;
6264219;1000;
6264218;1000;
6264217;1000;
6264255;1000;
6264254;1000;
6264253;1000;
6264252;1000;
6264251;1000;
6264226;1000;
6264225;1000;
6264224;1000;
6264447;1000;
6264446;1000;
6264445;1000;
6264444;1000;
6264443;1000;
6264442;1000;
6264441;1000;
6264440;1000;
6264439;1000;
6264438;1000;
6264328;1000;
6264327;1000;
6264326;1000;
6264325;1000;
6264324;1000;
6264323;1000;
6264322;1000;
6264321;1000;
6264320;1000;
6264542;1000;
6264541;1000;
6264540;1000;
6264539;1000;
6264538;1000;
6264537;1000;
6264536;1000;
6264535;1000;
6264534;1000;
6264533;1000;
6264532;1000;
6264531;1000;
6264525;1000;
6264524;1000;
6264523;1000;
6264522;1000;
6264521;1000;
6264520;1000;
6264519;1000;
6133445;1000;
6264518;1000;
6133444;1000;
6264517;1000;
6264516;1000;
6133446;1000;
6264515;1000;
6133441;1000;
6264514;1000;
6133440;1000;
6133443;1000;
6133442;1000;
6264559;1000;
6264558;1000;
6264557;1000;
6264556;1000;
6264555;1000;
6264554;1000;
6264553;1000;
6264552;1000;
6264551;1000;
6264550;1000;
6264479;1000;
6264478;1000;
6264477;1000;
6264476;1000;
6264468;1000;
6264467;1000;
6264466;1000;
6264465;1000;
6264464;1000;
6264463;1000;
6264462;1000;
6264461;1000;
6264460;1000;
6264459;1000;
6264449;1000;
6264448;1000;
6133437;1000;
6133439;1000;
6133438;1000;
6264487;1000;
6264486;1000;
6264485;1000;
6264484;1000;
6264483;1000;
6264482;1000;
6264481;1000;
6264480;1000;
6231882;1000;
6231881;1000;
6231880;1000;
6231879;1000;
6231878;1000;
6231877;1000;
6231876;1000;
6231875;1000;
6592377;1000;
6231874;1000;
6231873;1000;
6231839;1000;
6264607;1000;
6264606;1000;
6264605;1000;
6264604;1000;
6264603;1000;
6264602;1000;
6264601;1000;
6264600;1000;
6264599;1000;
6231848;1000;
6231847;1000;
6231846;1000;
6231845;1000;
6231844;1000;
6231843;1000;
6231842;1000;
6264610;1000;
6231841;1000;
6264609;1000;
6231840;1000;
6264608;1000;
6232153;1000;
6232152;1000;
6232151;1000;
6232150;1000;
6232149;1000;
6232148;1000;
6232147;1000;
6232146;1000;
6232145;1000;
6232144;1000;
6527089;1000;
6232136;1000;
6232135;1000;
6232134;1000;
6232133;1000;
6232132;1000;
6232131;1000;
6232130;1000;
6232129;1000;
6232128;1000;
6232187;1000;
6232186;1000;
6232185;1000;
6232184;1000;
6232183;1000;
6232182;1000;
6232181;1000;
6232180;1000;
6232179;1000;
6232178;1000;
6264863;1000;
6264862;1000;
6264861;1000;
6264860;1000;
6264859;1000;
6264858;1000;
6264850;1000;
6264849;1000;
6264848;1000;
6264847;1000;
6264846;1000;
6264845;1000;
6264844;1000;
6264843;1000;
6264842;1000;
6264841;1000;
6232127;1000;
6264884;1000;
6264883;1000;
6264882;1000;
6264881;1000;
6264880;1000;
6264879;1000;
6264878;1000;
6264877;1000;
6264876;1000;
6264875;1000;
6264867;1000;
6264866;1000;
6264865;1000;
6264864;1000;
6232287;1000;
6265055;1000;
6232286;1000;
6265054;1000;
6232285;1000;
6265053;1000;
6232284;1000;
6265052;1000;
6232283;1000;
6265051;1000;
6232282;1000;
6265050;1000;
6232281;1000;
6265049;1000;
6232280;1000;
6265048;1000;
6265047;1000;
6232272;1000;
6232271;1000;
6265039;1000;
6232270;1000;
6265038;1000;
6232269;1000;
6265037;1000;
6232268;1000;
6265036;1000;
6232267;1000;
6265035;1000;
6232266;1000;
6265034;1000;
6232265;1000;
6265033;1000;
6265032;1000;
6232264;1000;
6265031;1000;
6232263;1000;
6265030;1000;
6265029;1000;
6265028;1000;
6232319;1000;
6265087;1000;
6232318;1000;
6265086;1000;
6232317;1000;
6265085;1000;
6232316;1000;
6265084;1000;
6232315;1000;
6265083;1000;
6232314;1000;
6265082;1000;
6265081;1000;
6265075;1000;
6265074;1000;
6232306;1000;
6265073;1000;
6232305;1000;
6265072;1000;
6232304;1000;
6265071;1000;
6232303;1000;
6265070;1000;
6232302;1000;
6232301;1000;
6265069;1000;
6232300;1000;
6265068;1000;
6232299;1000;
6265067;1000;
6232298;1000;
6265066;1000;
6232297;1000;
6265065;1000;
6265064;1000;
6265058;1000;
6232289;1000;
6265057;1000;
6232288;1000;
6265056;1000;
6232221;1000;
6232220;1000;
6232219;1000;
6264986;1000;
6232218;1000;
6264985;1000;
6232217;1000;
6264984;1000;
6232216;1000;
6264983;1000;
6232215;1000;
6232214;1000;
6264982;1000;
6232213;1000;
6264981;1000;
6232212;1000;
6264980;1000;
6264979;1000;
6264978;1000;
6264977;1000;
6264976;1000;
6264975;1000;
6232204;1000;
6232203;1000;
6232202;1000;
6232201;1000;
6232200;1000;
6232199;1000;
6232198;1000;
6232197;1000;
6232196;1000;
6232195;1000;
6265020;1000;
6265019;1000;
6265018;1000;
6265017;1000;
6265016;1000;
6265015;1000;
6265014;1000;
6265013;1000;
6265012;1000;
6265011;1000;
6265010;1000;
6265009;1000;
6232238;1000;
6232237;1000;
6232236;1000;
6232235;1000;
6232234;1000;
6232233;1000;
6232232;1000;
6232231;1000;
6232230;1000;
6232229;1000;
6265162;1000;
6265161;1000;
6265160;1000;
6265159;1000;
6265158;1000;
6265157;1000;
6265156;1000;
6265155;1000;
6265154;1000;
6265153;1000;
6265152;1000;
6265213;1000;
6265212;1000;
6265211;1000;
6265210;1000;
6265209;1000;
6265208;1000;
6265207;1000;
6265206;1000;
6265205;1000;
6265204;1000;
6265203;1000;
6265202;1000;
6265196;1000;
6265195;1000;
6265194;1000;
6265193;1000;
6265192;1000;
6265191;1000;
6265190;1000;
6265189;1000;
6265188;1000;
6265187;1000;
6265186;1000;
6265185;1000;
6232351;1000;
6232350;1000;
6232349;1000;
6232348;1000;
6265109;1000;
6265108;1000;
6232340;1000;
6232339;1000;
6265107;1000;
6232338;1000;
6265106;1000;
6232337;1000;
6265105;1000;
6232336;1000;
6265104;1000;
6232335;1000;
6265103;1000;
6232334;1000;
6265102;1000;
6232333;1000;
6265101;1000;
6232332;1000;
6265100;1000;
6232331;1000;
6265099;1000;
6265098;1000;
6265092;1000;
6232323;1000;
6265091;1000;
6232322;1000;
6265090;1000;
6232321;1000;
6265089;1000;
6232320;1000;
6265088;1000;
6265151;1000;
6265145;1000;
6265144;1000;
6265143;1000;
6232374;1000;
6265142;1000;
6232373;1000;
6265141;1000;
6232372;1000;
6265140;1000;
6232371;1000;
6265139;1000;
6232370;1000;
6265138;1000;
6232369;1000;
6265137;1000;
6232368;1000;
6265136;1000;
6232367;1000;
6265135;1000;
6232366;1000;
6265134;1000;
6232365;1000;
6232357;1000;
6232356;1000;
6232355;1000;
6232354;1000;
6232353;1000;
6232352;1000;
6265247;1000;
6265246;1000;
6265245;1000;
6265244;1000;
6265243;1000;
6265242;1000;
6265241;1000;
6265240;1000;
6265239;1000;
6265238;1000;
6265237;1000;
6265236;1000;
6265230;1000;
6265229;1000;
6265228;1000;
6265227;1000;
6265226;1000;
6265225;1000;
6265224;1000;
6265223;1000;
6265222;1000;
6265221;1000;
6265220;1000;
6265219;1000;
6265264;1000;
6265263;1000;
6265262;1000;
6265261;1000;
6265260;1000;
6265259;1000;
6265258;1000;
6265257;1000;
6265256;1000;
6265255;1000;
6265254;1000;
6265253;1000;
6265471;1000;
6265470;1000;
6265469;1000;
6265468;1000;
6265477;1000;
6265476;1000;
6265475;1000;
6265474;1000;
6265473;1000;
6265472;1000;
6495115;1000;
6495114;1000;
6495113;1000;
6495112;1000;
6495119;1000;
6495118;1000;
6495117;1000;
6495116;1000;
6495123;1000;
6495122;1000;
6495121;1000;
6495120;1000;
6790285;1000;
6593923;1000;
6757776;1000;
6364904;1000;
6790865;1000;
6529507;1000;
6529505;1000;
6529511;1000;
6529509;1000;
6529513;1000;
6529491;1000;
6529495;1000;
6529493;1000;
6529499;1000;
6529497;1000;
6529503;1000;
6529501;1000;
6791776;1000;
6759023;1000;
6824537;1000;
6792264;1000;
6399201;1000;
6399200;1000;
6399203;1000;
6399202;1000;
6399205;1000;
6399204;1000;
6399206;1000;
6399195;1000;
6399197;1000;
6399196;1000;
6399199;1000;
6399198;1000;
6530222;1000;
6530388;1000;
6530397;1000;
6399271;1000;
6399273;1000;
6399272;1000;
6399275;1000;
6399274;1000;
6399277;1000;
6399276;1000;
6399279;1000;
6399278;1000;
6399281;1000;
6399280;1000;
6399282;1000;
6399233;1000;
6399235;1000;
6399234;1000;
6399237;1000;
6399236;1000;
6399239;1000;
6399238;1000;
6399241;1000;
6399240;1000;
6399243;1000;
6399242;1000;
6399244;1000;
5613141;1000;
5613143;1000;
5613142;1000;
5613149;1000;
5613148;1000;
5613150;1000;
5613145;1000;
5613144;1000;
5613147;1000;
5613146;1000;
5613125;1000;
5613124;1000;
5613127;1000;
5613126;1000;
5613133;1000;
5613132;1000;
5613129;1000;
5613128;1000;
6366847;1000;
5613131;1000;
5613130;1000;
5613159;1000;
5613158;1000;
5613165;1000;
5613164;1000;
5613167;1000;
5613166;1000;
5613161;1000;
5613160;1000;
5613163;1000;
5613162;1000;
5940958;1000;
5940959;1000;
5940956;1000;
5940957;1000;
5940946;1000;
5940947;1000;
5940944;1000;
5940945;1000;
5940948;1000;
5940939;1000;
5940942;1000;
5940943;1000;
5940940;1000;
5940941;1000;
5940990;1000;
5940991;1000;
5940978;1000;
5940979;1000;
5940976;1000;
5940977;1000;
5940982;1000;
5940980;1000;
5940981;1000;
5940971;1000;
5940974;1000;
5940975;1000;
5940972;1000;
5940973;1000;
5940962;1000;
5940963;1000;
5940960;1000;
5940961;1000;
5940964;1000;
5940965;1000;
5613201;1000;
5613200;1000;
6629043;1000;
5613197;1000;
5613196;1000;
5613199;1000;
5613198;1000;
5613193;1000;
5613192;1000;
5613195;1000;
5613194;1000;
6792845;1000;
5941066;1000;
5941067;1000;
5941064;1000;
5941065;1000;
5941058;1000;
5941059;1000;
5941062;1000;
5941063;1000;
5941060;1000;
5941061;1000;
5941098;1000;
5941099;1000;
5941096;1000;
5941097;1000;
5941100;1000;
5941101;1000;
5941094;1000;
5941095;1000;
5941092;1000;
5941093;1000;
5941016;1000;
5941010;1000;
5941011;1000;
5941008;1000;
5941009;1000;
5941014;1000;
5941015;1000;
5941012;1000;
5941013;1000;
5941007;1000;
5940994;1000;
