6879634;USD / bbl;
6225999;USD / bbl;
6225998;USD / bbl;
6225997;USD / bbl;
6225996;USD / bbl;
6225995;USD / bbl;
6225994;USD / bbl;
6225993;USD / bbl;
6225990;USD / bbl;
6225989;USD / bbl;
6225988;USD / bbl;
6815817;USD / bbl;
6815906;USD / bbl;
6816073;USD / mt;
6816248;USD / bbl;
6816163;USD / bbl;
6750811;USD / mt;
6750761;USD / mt;
6816488;USD / mt;
6816489;USD / mt;
6816490;USD / mt;
6816491;USD / mt;
6816480;USD / mt;
6816481;USD / mt;
6816482;USD / mt;
6816483;USD / mt;
6816484;USD / mt;
6816485;USD / mt;
6816486;USD / mt;
6816487;USD / mt;
6816456;USD / mt;
6816457;USD / mt;
6816448;USD / mt;
6816449;USD / mt;
6816450;USD / mt;
6816451;USD / mt;
6816452;USD / mt;
6816453;USD / mt;
6816454;USD / mt;
6816455;USD / mt;
6816472;USD / mt;
6816473;USD / mt;
6816474;USD / mt;
6816475;USD / mt;
6816476;USD / mt;
6816477;USD / mt;
6816478;USD / mt;
6816479;USD / mt;
6816470;USD / mt;
6816471;USD / mt;
6816424;USD / mt;
6816425;USD / mt;
6816426;USD / mt;
6816416;USD / mt;
6816417;USD / mt;
6816418;USD / mt;
6816419;USD / mt;
6816420;USD / mt;
6816421;USD / mt;
6816422;USD / mt;
6816423;USD / mt;
6816440;USD / mt;
6816441;USD / mt;
6816442;USD / mt;
6816443;USD / mt;
6816444;USD / mt;
6816445;USD / mt;
6816446;USD / mt;
6816447;USD / mt;
6816436;USD / mt;
6816437;USD / mt;
6816438;USD / mt;
6816439;USD / mt;
6816415;USD / mt;
6816617;USD / mt;
6816619;USD / mt;
6816621;USD / mt;
6816623;USD / mt;
6816615;USD / mt;
6816633;USD / mt;
6816625;USD / mt;
6816627;USD / mt;
6816629;USD / mt;
6816631;USD / mt;
6816584;USD / mt;
6816586;USD / mt;
6816588;USD / mt;
6816590;USD / mt;
6816580;USD / mt;
6816582;USD / mt;
6816592;USD / mt;
6816594;USD / mt;
6816596;USD / mt;
6816598;USD / mt;
6816552;USD / bbl;
6816554;USD / bbl;
6816556;USD / bbl;
6816558;USD / bbl;
6816546;USD / bbl;
6816548;USD / bbl;
6816550;USD / bbl;
6816560;USD / bbl;
6816562;USD / bbl;
6816564;USD / bbl;
6816520;USD / mt;
6816522;USD / mt;
6816524;USD / mt;
6816526;USD / mt;
6816512;USD / mt;
6816514;USD / mt;
6816516;USD / mt;
6816518;USD / mt;
6816528;USD / mt;
6816530;USD / mt;
6226875;USD / mt;
6226873;USD / mt;
6226859;USD / mt;
6554632;USD / bbl;
6522210;USD / mt;
6522208;USD / mt;
6522218;USD / mt;
6522222;USD / mt;
6522220;USD / mt;
6522226;USD / mt;
6522224;USD / mt;
6522230;USD / mt;
6522228;USD / mt;
6522275;USD / mt;
6522273;USD / mt;
6522283;USD / mt;
6522287;USD / mt;
6522285;USD / mt;
6522291;USD / mt;
6522289;USD / mt;
6522295;USD / mt;
6522293;USD / mt;
6522243;USD / mt;
6653317;USD / bbl;
6522241;USD / mt;
6522251;USD / mt;
6522255;USD / mt;
6522253;USD / mt;
6522259;USD / mt;
6522257;USD / mt;
6522263;USD / mt;
6522261;USD / mt;
6817183;USD / mt;
6587968;USD / mt;
6587969;USD / mt;
6653520;USD / bbl;
6653529;USD / bbl;
6587941;USD / mt;
6587942;USD / mt;
6587943;USD / mt;
6587948;USD / mt;
6587949;USD / mt;
6587950;USD / mt;
6587951;USD / mt;
